#Frame            All     All[Max]
   10744      25.7936      37.8112
   10745      25.7231      37.2642
   10746      25.7885      37.2044
   10747      25.6219      36.9124
   10748      25.6441      36.9642
   10749      25.8790      37.5259
   10750      25.8700      37.1345
   10751      26.0075      37.0597
   10752      26.0007      37.5678
   10753      25.9741      37.8544
   10754      25.8271      36.8759
   10755      25.9060      37.3787
   10756      25.8994      37.4658
   10757      25.9315      37.0277
   10758      25.9506      37.5476
   10759      25.9821      37.1278
   10760      26.0013      37.4148
   10761      25.9557      36.9008
   10762      26.0802      37.2970
   10763      25.8147      36.8010
   10764      25.7804      37.3199
   10765      25.7995      37.6481
   10766      25.8163      37.1757
   10767      25.8962      37.4213
   10768      25.5880      36.9212
   10769      25.5997      35.9777
   10770      25.7084      36.2460
   10771      25.8734      36.9855
   10772      25.7263      36.8737
   10773      25.7217      36.8799
   10774      25.6852      36.4917
   10775      25.7172      36.7621
   10776      25.8412      37.3733
   10777      25.9719      36.7688
   10778      26.0651      36.5485
   10779      26.0653      36.9849
   10780      26.0262      36.4254
   10781      26.0802      35.9949
   10782      25.9897      36.2780
   10783      26.0918      36.9612
   10784      26.1111      36.8040
   10785      25.9014      36.6836
   10786      25.8184      35.9490
   10787      25.7908      36.1206
   10788      25.7343      36.0373
   10789      25.8643      36.1842
   10790      25.9654      36.5670
   10791      25.8681      36.6188
   10792      25.8387      36.0022
   10793      25.9705      37.0726
   10794      26.1100      37.9689
   10795      25.9979      37.1669
   10796      25.9668      37.1649
   10797      26.0463      37.3361
   10798      26.1124      36.8571
   10799      25.9629      36.6911
   10800      26.0171      36.4709
   10801      25.8586      36.9384
   10802      25.8010      36.7002
   10803      25.7589      36.5216
   10804      25.8381      36.9529
   10805      25.7341      37.3072
   10806      25.7660      37.1241
   10807      25.8798      37.4514
   10808      25.8930      36.9433
   10809      25.6591      36.6899
   10810      25.5952      36.3207
   10811      25.8431      36.3636
   10812      26.0347      36.7037
   10813      25.9168      36.3000
   10814      25.9503      35.9029
   10815      25.8849      36.5652
   10816      25.9425      37.4046
   10817      25.8909      36.8696
   10818      25.8205      36.4650
   10819      25.7752      36.5791
   10820      25.7504      36.7187
   10821      25.7906      36.6987
   10822      25.9834      36.6393
   10823      26.0203      36.6757
   10824      25.6710      35.9311
   10825      25.6671      35.9061
   10826      25.8347      36.1423
   10827      25.8010      37.1389
   10828      25.8879      36.6930
   10829      25.8460      37.2404
   10830      25.9068      37.2043
   10831      25.8396      36.5215
   10832      25.6670      36.6177
   10833      25.8980      36.2970
   10834      25.7492      36.9605
   10835      25.6677      36.6105
   10836      25.7429      36.5427
   10837      25.8897      37.1276
   10838      25.6961      36.8899
   10839      25.5270      36.3301
   10840      25.6428      37.0777
   10841      25.6816      36.6978
   10842      25.5542      37.3288
   10843      25.4303      36.8828
   10844      25.4781      36.2626
   10845      25.3061      36.0585
   10846      25.4807      36.3489
   10847      25.6941      37.3996
   10848      25.6492      37.5310
   10849      25.7447      37.4432
   10850      25.7811      37.2223
   10851      25.8638      36.9542
   10852      25.9485      36.1352
   10853      26.0001      37.2881
   10854      25.7239      36.5053
   10855      25.7804      36.5769
   10856      25.7656      36.9637
   10857      25.6276      36.2345
   10858      25.8162      36.7188
   10859      25.7234      36.4624
   10860      25.8218      36.7497
   10861      25.7385      36.3337
   10862      25.7920      36.6687
   10863      25.9308      36.7933
   10864      25.9788      36.3815
   10865      25.9691      36.3566
   10866      26.1343      36.9829
   10867      26.0453      36.9895
   10868      26.0124      37.2486
   10869      26.0395      37.6298
   10870      26.1155      37.4509
   10871      26.0318      37.6768
   10872      26.0205      37.5787
   10873      25.9046      37.2040
   10874      25.9005      37.2969
   10875      26.0306      37.8037
   10876      25.9909      37.4619
   10877      25.9353      37.3166
   10878      25.7900      36.7367
   10879      25.8418      36.5400
   10880      25.8077      36.5268
   10881      25.7803      36.1681
   10882      25.7943      36.7422
   10883      26.1183      37.7432
   10884      26.1273      36.8733
   10885      26.0956      37.3880
   10886      25.9612      36.8461
   10887      25.8632      37.3048
   10888      25.8987      37.3403
   10889      25.8413      37.5033
   10890      25.9332      38.0417
   10891      25.9072      37.9215
   10892      25.9805      37.2727
   10893      26.0250      37.8291
   10894      26.0625      38.4386
   10895      25.9358      37.3861
   10896      25.8626      38.0571
   10897      25.9321      38.0732
   10898      25.7437      37.3576
   10899      25.7163      37.2911
   10900      25.8630      37.7567
   10901      25.9612      37.4684
   10902      25.8449      37.3048
   10903      25.8668      37.0770
   10904      25.7397      37.0544
   10905      25.8947      37.3927
   10906      25.8958      37.9627
   10907      25.9542      37.4509
   10908      25.9239      37.3629
   10909      25.9075      37.6048
   10910      25.8187      37.8414
   10911      25.8185      37.7868
   10912      25.9999      37.8556
   10913      26.3161      38.7161
   10914      26.2259      38.2304
   10915      26.0746      37.9153
   10916      26.1545      38.0532
   10917      26.2372      38.2722
   10918      26.0209      38.1788
   10919      25.8956      37.9877
   10920      25.8068      37.9655
   10921      25.9178      37.7747
   10922      25.8371      37.8409
   10923      25.7750      38.1962
   10924      25.6478      37.9467
   10925      25.7366      37.9465
   10926      25.6278      38.0659
   10927      25.5578      37.6936
   10928      25.4144      38.1205
   10929      25.5369      37.9198
   10930      25.8276      38.5360
   10931      25.9302      38.7068
   10932      25.9521      38.2922
   10933      25.9606      38.5325
   10934      25.8969      38.3185
   10935      26.1130      38.7501
   10936      26.0062      38.6681
   10937      25.8910      38.2907
   10938      25.9705      38.1253
   10939      26.0461      38.2461
   10940      26.1355      38.2565
   10941      26.3265      39.6308
   10942      26.0656      38.5901
   10943      25.9659      38.4800
   10944      25.9935      38.4861
   10945      25.8673      39.0253
   10946      26.0335      38.3014
   10947      26.1381      37.9987
   10948      26.1005      38.5924
   10949      26.0796      38.5140
   10950      26.2442      38.6055
   10951      26.2409      38.7167
   10952      26.0664      37.8114
   10953      26.2381      38.2348
   10954      26.0716      38.2508
   10955      26.0406      38.3230
   10956      25.9149      38.2332
   10957      25.8703      37.7168
   10958      25.8660      37.5744
   10959      25.9065      37.5210
   10960      25.7673      37.1700
   10961      25.7433      37.0249
   10962      25.6425      36.5459
   10963      25.7069      36.7236
   10964      25.7526      37.8297
   10965      25.5646      37.2081
   10966      25.4278      36.2412
   10967      25.5115      36.7359
   10968      25.7290      37.3162
   10969      25.6822      37.2070
   10970      25.8334      37.7391
   10971      25.8923      37.8719
   10972      26.1628      38.0642
   10973      26.1078      38.9395
   10974      25.9940      38.8711
   10975      25.8566      38.6673
   10976      25.9476      39.3125
   10977      25.8820      39.0665
   10978      26.0421      38.9958
   10979      26.0560      38.2130
   10980      26.1059      39.1685
   10981      25.7900      37.7141
   10982      25.8540      37.5889
   10983      26.0954      38.4744
   10984      25.9603      37.4876
   10985      26.0162      38.1455
   10986      25.8031      38.4540
   10987      25.9199      38.2089
   10988      25.7513      37.7443
   10989      25.8104      38.0462
   10990      25.8161      37.8800
   10991      25.9228      38.1350
   10992      25.9223      38.3525
   10993      25.9072      37.4419
   10994      25.7205      37.3150
   10995      25.8804      37.4917
   10996      25.9300      37.1205
   10997      25.9167      36.9049
   10998      25.8802      36.9095
   10999      25.7194      36.8535
   11000      25.7900      36.6915
   11001      25.7528      36.3224
   11002      25.8029      36.9374
   11003      25.6434      36.6575
   11004      25.8293      37.3463
   11005      25.7594      36.7531
   11006      25.6358      36.4240
   11007      25.6110      36.2426
   11008      25.8089      36.9209
   11009      25.5403      36.4676
   11010      25.6926      36.6528
   11011      25.4857      36.9906
   11012      25.3849      36.3346
   11013      25.2188      35.8770
   11014      25.2846      35.3799
   11015      25.5223      35.8822
   11016      25.4608      36.4195
   11017      25.3753      35.8569
   11018      25.2423      35.1282
   11019      25.5286      36.4249
   11020      25.3962      36.3778
   11021      25.3557      36.2702
   11022      25.3710      36.3514
   11023      25.3148      36.2670
   11024      25.2043      36.0028
   11025      25.1029      35.6968
   11026      25.1529      35.9077
   11027      25.1128      35.5586
   11028      25.1585      35.7845
   11029      25.2707      35.6999
   11030      25.2363      35.6402
   11031      25.2158      35.6968
   11032      25.1990      35.6363
   11033      25.3057      35.5258
   11034      25.3776      35.9222
   11035      25.2102      35.6926
   11036      25.1383      35.4550
   11037      25.0374      34.8169
   11038      25.3031      35.6827
   11039      25.1776      35.0338
   11040      25.1430      35.3904
   11041      25.1915      35.8033
   11042      25.3895      36.1205
   11043      25.4293      36.3956
   11044      25.3386      35.4101
   11045      25.2505      35.8524
   11046      25.2817      36.1721
   11047      25.2707      35.3001
   11048      25.1022      34.8843
   11049      25.0622      34.4511
   11050      25.1616      35.0144
   11051      25.1716      35.4904
   11052      25.0896      35.4347
   11053      25.2047      35.4546
   11054      25.1991      35.8699
   11055      25.1913      35.9185
   11056      25.1980      35.6885
   11057      25.3289      36.1313
   11058      25.1569      35.8549
   11059      25.2300      35.8965
   11060      25.1630      35.7217
   11061      25.0448      35.8817
   11062      25.0283      36.2959
   11063      24.9467      35.6177
   11064      24.8763      36.0948
   11065      24.8813      35.9531
   11066      24.8994      35.8162
   11067      24.8022      35.2480
   11068      24.8479      35.9278
   11069      24.7517      35.4694
   11070      24.6020      34.6231
   11071      24.8367      35.3402
   11072      24.7688      34.7738
   11073      24.6611      34.5411
   11074      24.6576      33.9901
   11075      24.4728      34.1031
   11076      24.4266      34.0975
   11077      24.4851      34.0502
   11078      24.5284      34.5079
   11079      24.4962      34.3422
   11080      24.5243      34.6366
   11081      24.5349      34.5100
   11082      24.5032      35.0127
   11083      24.7156      35.2208
   11084      24.5268      34.6169
   11085      24.6893      34.6461
   11086      24.6646      34.4225
   11087      24.7678      34.8178
   11088      24.6013      34.6195
   11089      24.7432      34.7860
   11090      24.8889      34.8130
   11091      24.8726      34.9020
   11092      24.9614      34.5629
   11093      25.2086      35.3810
   11094      25.1564      35.7609
   11095      25.0193      35.9843
   11096      24.9862      35.2551
   11097      25.0700      35.5457
   11098      24.9740      34.8264
   11099      24.8450      35.1058
   11100      24.8640      35.1094
   11101      25.0158      35.0816
   11102      25.1060      35.7644
   11103      25.0919      34.7691
   11104      25.1210      35.0991
   11105      24.9905      34.9375
   11106      24.8708      34.2972
   11107      24.8788      34.2632
   11108      24.9979      34.7726
   11109      25.0924      34.5484
   11110      25.0382      34.6418
   11111      25.1416      34.8631
   11112      24.9737      34.8675
   11113      24.9468      35.2555
   11114      24.9123      34.3448
   11115      24.9166      34.6224
   11116      24.9925      34.2286
   11117      24.8215      33.9614
   11118      24.6744      33.6372
   11119      24.7653      33.3228
   11120      24.7564      34.5557
   11121      24.7646      33.6673
   11122      24.8265      34.4969
   11123      24.7383      34.2404
   11124      24.7535      34.4231
   11125      24.8415      34.7069
   11126      24.7230      33.9735
   11127      24.7695      33.7599
   11128      24.7904      33.9938
   11129      24.9509      34.5999
   11130      25.0748      34.4879
   11131      24.8780      34.1924
   11132      24.9886      34.5593
   11133      25.0738      34.7783
   11134      24.9855      34.6808
   11135      25.0534      35.2919
   11136      24.8704      34.6681
   11137      24.9645      34.9918
   11138      25.1313      35.6025
   11139      25.1004      35.4257
   11140      25.1058      35.3715
   11141      25.1969      35.9422
   11142      25.2964      36.2472
   11143      25.3725      36.8301
   11144      25.4907      36.1615
   11145      25.5574      36.0210
   11146      25.5112      36.2636
   11147      25.4929      36.1268
   11148      25.5903      36.5507
   11149      25.5129      36.5721
   11150      25.5624      36.3123
   11151      25.7253      36.4632
   11152      25.6987      36.1815
   11153      25.6533      35.9220
   11154      25.5330      36.5184
   11155      25.3686      36.0029
   11156      25.3919      35.8855
   11157      25.3243      35.7561
   11158      25.3874      35.3501
   11159      25.4569      35.3997
   11160      25.2524      35.1317
   11161      25.0918      34.9277
   11162      24.9880      34.5493
   11163      25.0432      34.2529
   11164      25.2260      35.2249
   11165      25.4145      35.2874
   11166      25.4598      35.6426
   11167      25.3214      35.5269
   11168      25.2396      34.8768
   11169      25.2431      34.4860
   11170      25.1628      33.8848
   11171      25.0336      34.2025
   11172      25.2227      34.5354
   11173      25.0687      34.8737
   11174      25.3737      34.7498
   11175      25.2697      34.2514
   11176      25.1997      33.9721
   11177      25.3130      34.4653
   11178      25.3403      35.0049
   11179      25.2278      34.7786
   11180      25.3118      35.0182
   11181      25.3370      35.4482
   11182      25.3903      34.9836
   11183      25.4558      35.4495
   11184      25.5735      35.3438
   11185      25.6976      35.6204
   11186      25.6955      36.1260
   11187      25.7195      36.1246
   11188      25.6771      36.3296
   11189      25.6223      36.7646
   11190      25.7698      37.1875
   11191      25.8317      37.1496
   11192      25.8116      36.8714
   11193      25.6362      35.9454
   11194      25.6622      35.6925
   11195      25.7724      35.3283
   11196      25.5726      35.2939
   11197      25.7845      35.6385
   11198      25.5345      35.2204
   11199      25.4541      34.5563
   11200      25.4794      34.9754
   11201      25.3922      34.6330
   11202      25.5028      35.2114
   11203      25.5490      35.3223
   11204      25.6359      35.6662
   11205      25.5886      35.7262
   11206      25.4981      35.3382
   11207      25.6237      35.5439
   11208      25.6906      35.2812
   11209      25.6010      35.4537
   11210      25.6960      35.6720
   11211      25.5365      35.2505
   11212      25.4290      35.6660
   11213      25.4517      35.2682
   11214      25.3702      34.9207
   11215      25.1157      34.3323
   11216      25.1304      34.1804
   11217      25.2672      34.4310
   11218      25.1278      34.3899
   11219      25.3071      34.3080
   11220      25.1920      34.3100
   11221      25.0318      34.7654
   11222      25.2006      35.4462
   11223      25.2606      35.3060
   11224      25.1850      34.7500
   11225      25.1664      35.6236
   11226      25.1370      35.3391
   11227      25.1501      35.3370
   11228      25.1838      35.4205
   11229      25.2217      35.6419
   11230      25.2706      35.9175
   11231      25.1767      35.5783
   11232      25.0963      35.2396
   11233      25.1805      35.4544
   11234      25.1517      34.8553
   11235      25.2052      34.9507
   11236      25.1790      34.9641
   11237      25.1426      34.7975
   11238      24.9714      33.8484
   11239      24.9283      33.6733
   11240      25.0927      34.5055
   11241      25.0243      34.1282
   11242      25.1336      33.6601
   11243      25.0053      33.4705
   11244      25.1194      33.9652
   11245      25.1291      33.7759
   11246      25.0129      33.9049
   11247      25.2016      34.8053
   11248      25.3378      34.3004
   11249      25.2139      34.1269
   11250      25.2162      34.4770
   11251      25.1405      34.2727
   11252      25.2056      35.0283
   11253      25.2462      34.7940
   11254      25.2993      35.5869
   11255      25.1332      34.7596
   11256      25.1821      35.2940
   11257      24.9016      33.9234
   11258      24.9321      33.9218
   11259      24.9930      34.1034
   11260      25.1004      34.0372
   11261      25.2073      34.1278
   11262      25.1163      33.7564
   11263      25.1104      34.2048
   11264      25.0869      47.6473
   11265      25.1226      33.5887
   11266      24.9924      33.2657
   11267      24.9690      33.7111
   11268      24.9386      33.8866
   11269      24.9473      34.1570
   11270      24.9493      34.4596
   11271      25.1708      34.6173
   11272      25.0408      34.7617
   11273      25.2180      35.4286
   11274      25.2184      35.6119
   11275      25.3621      35.5513
   11276      25.4352      35.8006
   11277      25.3914      35.4771
   11278      25.4654      35.6755
   11279      25.3545      34.9701
   11280      25.0834      34.2897
   11281      25.1084      34.9999
   11282      25.3272      35.2121
   11283      25.2977      35.0325
   11284      25.3131      34.5362
   11285      25.2362      34.1693
   11286      25.1084      34.7531
   11287      25.1811      35.3349
   11288      25.3001      35.7500
   11289      25.3579      35.6346
   11290      25.2302      35.5987
   11291      25.2687      35.2747
   11292      25.1790      35.6024
   11293      25.1856      35.0981
   11294      25.1862      35.2275
   11295      25.3126      35.6043
   11296      25.4589      36.0369
   11297      25.4780      36.0157
   11298      25.3677      36.2364
   11299      25.3092      36.2486
   11300      25.5303      36.3972
   11301      25.5002      36.2378
   11302      25.5168      36.6558
   11303      25.5934      36.6307
   11304      25.4901      36.2700
   11305      25.5891      36.9654
   11306      25.7780      37.3676
   11307      25.8942      37.7842
   11308      25.7032      37.1764
   11309      25.7437      37.7289
   11310      25.6836      37.2942
   11311      25.3841      36.5458
   11312      25.5371      37.0992
   11313      25.5662      37.1745
   11314      25.3152      35.9603
   11315      25.4201      35.8575
   11316      25.6030      36.1539
   11317      25.6696      36.2875
   11318      25.5270      35.7331
   11319      25.3811      35.5961
   11320      25.2116      35.5262
   11321      25.3503      34.7231
   11322      25.5454      36.2416
   11323      25.6532      36.1269
   11324      25.4121      35.3537
   11325      25.2865      35.0743
   11326      25.3421      35.1807
   11327      25.2368      35.5718
   11328      25.2345      35.1521
   11329      25.1819      35.5650
   11330      25.1950      35.2107
   11331      25.2367      35.4225
   11332      25.3418      35.4137
   11333      25.3120      35.1726
   11334      25.1349      34.6658
   11335      25.0528      34.7783
   11336      25.2563      34.8830
   11337      25.1279      35.3162
   11338      25.0715      35.4498
   11339      24.9949      34.9502
   11340      24.9747      34.4188
   11341      24.9026      34.1210
   11342      25.0967      34.4835
   11343      25.1562      34.4305
   11344      25.1221      33.5860
   11345      25.1280      34.1001
   11346      25.0560      33.8427
   11347      24.9712      33.5034
   11348      24.9052      33.3237
   11349      24.9837      33.3102
   11350      24.7433      33.1458
   11351      24.8167      33.2734
   11352      24.8169      32.8987
   11353      24.7790      32.7193
   11354      24.8965      33.6769
   11355      24.9395      33.2109
   11356      25.0595      33.3489
   11357      25.0320      33.2498
   11358      24.9921      33.4207
   11359      25.0215      33.9389
   11360      25.0749      34.2606
   11361      24.9794      34.0039
   11362      25.1506      34.9879
   11363      24.9890      33.9794
   11364      25.0402      34.3946
   11365      24.9530      33.9826
   11366      24.8476      34.2811
   11367      24.8387      33.3704
   11368      24.9435      33.7126
   11369      25.0427      33.9734
   11370      24.9653      34.1678
   11371      25.0229      34.6764
   11372      25.0947      34.6445
   11373      25.0635      34.2634
   11374      25.1086      33.4963
   11375      24.9445      34.0885
   11376      25.0445      34.1800
   11377      24.9514      33.1573
   11378      24.7988      46.4628
   11379      24.7659      32.7765
   11380      24.8046      33.5338
   11381      24.9601      34.0119
   11382      24.9168      34.0824
   11383      25.0109      34.0368
   11384      24.9962      34.0059
   11385      25.1355      34.2727
   11386      24.8858      34.2608
   11387      24.8368      34.1699
   11388      24.9628      34.0528
   11389      25.2297      35.0581
   11390      25.5303      35.7725
   11391      25.4219      35.2069
   11392      25.3748      35.6274
   11393      25.3371      35.7819
   11394      25.4716      35.5853
   11395      25.4817      35.7696
   11396      25.5549      35.3523
   11397      25.5456      35.5133
   11398      25.3276      34.5213
   11399      25.2540      34.6282
   11400      25.3793      35.0353
   11401      25.0198      34.2951
   11402      25.0824      34.3631
   11403      25.1333      33.6407
   11404      25.0559      33.4799
   11405      25.0715      33.5576
   11406      25.1552      34.2352
   11407      25.0458      33.6683
   11408      25.0275      33.5729
   11409      25.0979      34.2873
   11410      25.2350      34.6110
   11411      25.2195      35.3936
   11412      25.3512      35.3893
   11413      25.3025      34.8884
   11414      25.3220      35.2304
   11415      25.2501      34.6714
   11416      25.2235      34.7104
   11417      25.3324      35.4655
   11418      25.3212      35.4323
   11419      25.2625      35.1835
   11420      25.2472      34.6488
   11421      25.1747      33.8685
   11422      24.9721      34.2626
   11423      24.9726      34.9308
   11424      25.0763      34.8614
   11425      25.0036      34.5215
   11426      24.8615      33.9092
   11427      25.0405      34.1681
   11428      24.9584      33.8682
   11429      25.0528      34.4100
   11430      25.0251      34.3303
   11431      25.1317      34.8206
   11432      25.3670      35.7329
   11433      25.3453      34.6206
   11434      25.2569      34.5287
   11435      25.2984      34.6171
   11436      25.5621      35.4099
   11437      25.5321      35.1375
   11438      25.3669      35.1755
   11439      25.4769      35.2540
   11440      25.5493      35.6520
   11441      25.4085      35.0122
   11442      25.2739      34.3020
   11443      25.2548      34.6375
   11444      25.1484      34.4588
   11445      25.1234      34.6784
   11446      25.0684      34.6119
   11447      25.1407      34.9645
   11448      25.0547      34.7648
   11449      25.3895      35.5643
   11450      25.3978      35.4233
   11451      25.2730      35.4483
   11452      25.2862      35.2054
   11453      25.3655      34.9278
   11454      25.2567      34.1622
   11455      25.1716      34.5466
   11456      24.9145      33.3078
   11457      25.1565      34.0991
   11458      25.0176      34.6465
   11459      25.1983      34.7418
   11460      25.1235      33.3340
   11461      24.8409      33.1626
   11462      24.9620      33.5137
   11463      25.0764      33.3336
   11464      25.0655      33.1967
   11465      24.9348      32.7375
   11466      24.8353      32.9645
   11467      24.9899      47.1084
   11468      24.9187      47.1525
   11469      24.9397      33.0686
   11470      24.9157      33.0127
   11471      24.8098      33.2870
   11472      24.9987      34.0652
   11473      25.0836      33.6670
   11474      25.1362      34.4382
   11475      25.0835      34.1363
   11476      25.1232      34.7738
   11477      25.0741      35.1560
   11478      25.0507      35.2165
   11479      25.0394      34.9495
   11480      24.7950      34.7817
   11481      25.0298      35.1746
   11482      25.0730      34.4816
   11483      25.0974      34.7557
   11484      24.9898      34.2517
   11485      25.1391      34.3994
   11486      25.1215      34.2530
   11487      25.1543      34.3671
   11488      25.1373      34.5039
   11489      25.2680      34.7503
   11490      25.3035      34.4765
   11491      25.2699      34.1782
   11492      25.4457      34.1924
   11493      25.3440      33.9481
   11494      25.4387      34.3820
   11495      25.4100      34.1367
   11496      25.2748      33.6919
   11497      25.0355      33.5875
   11498      25.3225      33.8137
   11499      25.3094      33.8951
   11500      25.3914      33.9132
   11501      25.2408      33.6561
   11502      25.1287      46.9079
   11503      24.9361      32.4637
   11504      24.9250      32.6666
   11505      24.9419      33.1595
   11506      25.0760      47.1543
   11507      25.1933      47.1883
   11508      25.1343      33.0880
   11509      25.0699      33.4192
   11510      25.1842      33.6081
   11511      25.1513      46.5555
   11512      25.0518      32.9551
   11513      24.9698      33.2613
   11514      24.9467      32.9868
   11515      25.0356      33.0026
   11516      25.0264      32.5452
   11517      24.9525      32.9631
   11518      25.0918      33.5333
   11519      25.2143      34.0121
   11520      25.0182      33.7208
   11521      25.0457      33.3816
   11522      25.0392      32.7992
   11523      24.9670      32.9320
   11524      24.7854      46.0094
   11525      24.8535      33.0393
   11526      24.7994      33.1556
   11527      25.1584      34.1413
   11528      24.7962      32.8202
   11529      24.9533      33.2820
   11530      25.0660      34.1809
   11531      24.9184      32.9259
   11532      24.8815      33.6687
   11533      24.9048      33.0425
   11534      25.0170      33.8903
   11535      24.9741      33.8611
   11536      24.9373      33.1806
   11537      25.1979      35.0680
   11538      25.1510      34.2879
   11539      25.3066      34.8082
   11540      25.2872      35.0047
   11541      25.1371      34.6722
   11542      25.2039      34.5814
   11543      25.1293      34.2635
   11544      25.0218      33.7980
   11545      25.0348      33.2817
   11546      25.0134      33.6602
   11547      24.9917      34.1348
   11548      24.9043      33.7131
   11549      25.1297      34.4629
   11550      24.9752      34.1403
   11551      25.2369      34.6784
   11552      25.2957      34.8539
   11553      25.2895      35.1496
   11554      25.2506      34.4626
   11555      25.1749      34.3167
   11556      25.1466      34.8616
   11557      25.3558      35.4837
   11558      25.3007      34.8435
   11559      25.1928      34.2575
   11560      25.1930      34.5746
   11561      25.3677      34.3506
   11562      25.1419      34.5560
   11563      25.3137      33.8213
   11564      25.3367      34.1979
   11565      25.4415      34.5305
   11566      25.2843      34.3023
   11567      25.2752      34.5821
   11568      25.1789      35.0944
   11569      25.2164      35.7792
   11570      25.1765      35.2895
   11571      25.1628      35.4545
   11572      24.9732      35.1170
   11573      24.9332      34.3100
   11574      25.1668      35.0531
   11575      25.0924      34.5437
   11576      25.2122      35.2747
   11577      25.2520      34.7587
   11578      25.3303      34.9988
   11579      25.2567      34.7323
   11580      25.2061      34.0677
   11581      25.1479      34.2110
   11582      25.2484      34.6692
   11583      24.9470      34.3323
   11584      24.7852      34.2324
   11585      24.8449      33.4023
   11586      24.8194      33.3113
   11587      24.6442      33.0151
   11588      24.7514      33.8760
   11589      24.9096      47.1565
   11590      24.7690      46.9260
   11591      24.8009      46.8303
   11592      24.9414      47.1696
   11593      25.0047      47.1427
   11594      25.0943      45.8714
   11595      24.9455      45.4421
   11596      24.7513      45.8736
   11597      24.6420      44.5561
   11598      24.8667      31.8610
   11599      24.8451      31.8310
   11600      24.7478      44.8080
   11601      24.7664      44.6548
   11602      24.8381      32.1250
   11603      24.7813      32.2362
   11604      24.6940      32.0389
   11605      24.7641      32.3656
   11606      24.8321      45.2519
   11607      24.8620      31.7491
   11608      24.8525      45.3601
   11609      24.9462      46.1828
   11610      25.1462      45.2477
   11611      25.0704      45.1879
   11612      25.0967      32.4958
   11613      25.0290      46.1661
   11614      25.0716      45.9974
   11615      25.1026      47.5415
   11616      25.0657      33.4955
   11617      25.0792      33.7893
   11618      25.2394      33.8665
   11619      25.3200      34.7142
   11620      25.3431      34.5388
   11621      25.3141      34.2777
   11622      25.2102      34.9005
   11623      25.4403      34.5628
   11624      25.4142      34.3069
   11625      25.3476      33.9680
   11626      25.4030      34.5250
   11627      25.4800      34.4864
   11628      25.6445      34.5528
   11629      25.6076      35.1799
   11630      25.5637      35.1320
   11631      25.6447      34.9938
   11632      25.4557      34.3931
   11633      25.1372      34.3515
   11634      25.1240      34.4872
   11635      24.9740      34.2802
   11636      25.1446      34.8227
   11637      25.3074      35.0673
   11638      25.3249      36.1097
   11639      25.1779      35.6864
   11640      25.1255      35.4240
   11641      25.1043      35.2796
   11642      25.0793      34.7631
   11643      25.0148      34.4579
   11644      24.8897      33.7052
   11645      25.0304      34.2412
   11646      25.0370      34.4057
   11647      25.1234      34.2252
   11648      25.0041      33.8062
   11649      24.9140      33.6407
   11650      24.8552      33.4741
   11651      24.8603      33.0194
   11652      25.0063      34.2344
   11653      25.0817      33.5326
   11654      25.0558      33.3384
   11655      25.3861      34.2356
   11656      25.3949      34.1945
   11657      25.5103      34.3987
   11658      25.5313      34.4157
   11659      25.4062      34.2547
   11660      25.4490      34.3817
   11661      25.4900      34.2479
   11662      25.6052      34.0613
   11663      25.7777      34.2187
   11664      25.6479      34.8100
   11665      25.6170      34.6530
   11666      25.5069      34.2405
   11667      25.6947      34.9895
   11668      25.7728      34.8332
   11669      25.6212      34.9010
   11670      25.5578      34.5338
   11671      25.4511      34.6336
   11672      25.7901      34.9494
   11673      25.6189      34.9925
   11674      25.7143      35.5610
   11675      25.6899      35.7921
   11676      25.5606      35.8388
   11677      25.5346      35.5506
   11678      25.5992      35.0493
   11679      25.2771      34.6658
   11680      25.2245      34.5674
   11681      25.1610      34.0281
   11682      25.2275      34.3585
   11683      25.3352      34.7148
   11684      25.2524      34.7590
   11685      25.3091      34.9587
   11686      25.3553      34.8907
   11687      25.3526      34.4942
   11688      25.4272      35.1041
   11689      25.3205      35.1981
   11690      25.3922      35.1516
   11691      25.4873      35.2211
   11692      25.6450      35.2391
   11693      25.7644      35.6444
   11694      25.6519      35.7810
   11695      25.7177      35.8387
   11696      25.7380      37.0015
   11697      25.6624      36.2722
   11698      25.6878      36.7520
   11699      25.5639      36.3735
   11700      25.7637      36.1904
   11701      25.7684      36.1627
   11702      25.4923      35.3500
   11703      25.5905      35.4921
   11704      25.5420      34.8025
   11705      25.4394      49.6246
   11706      25.5933      35.3402
   11707      25.5517      49.4513
   11708      25.4279      49.9403
   11709      25.5908      50.5376
   11710      25.5441      49.7299
   11711      25.5875      49.6961
   11712      25.4249      49.9922
   11713      25.4028      50.0058
   11714      25.4680      50.6466
   11715      25.3131      50.4233
   11716      25.3909      49.8730
   11717      25.4269      49.7162
   11718      25.2867      49.4825
   11719      25.3193      50.0608
   11720      25.3679      35.4386
   11721      25.2944      49.6371
   11722      25.4326      50.0698
   11723      25.4350      35.1522
   11724      25.5492      50.2905
   11725      25.4284      35.5699
   11726      25.4932      35.6118
   11727      25.5164      35.5552
   11728      25.4482      35.9130
   11729      25.6101      35.7389
   11730      25.5149      35.8818
   11731      25.4562      36.0687
   11732      25.4026      35.5862
   11733      25.5198      35.7423
   11734      25.5055      50.3306
   11735      25.5310      35.8711
   11736      25.4814      51.3022
   11737      25.3478      51.2146
   11738      25.4557      50.8709
   11739      25.4226      50.7886
   11740      25.1950      50.7626
   11741      25.3620      50.5470
   11742      25.3258      49.6502
